Standard Model;Bus 1
"Zeitpunkt in s";"Elektrische Frequenz in Hz"
2,768167;61,227098
2,769167;61,227776
2,770167;61,228454
2,771167;61,229133
2,772167;61,229814
2,773167;61,230496
2,774167;61,231179
2,775167;61,231863
2,776167;61,232548
2,777167;61,233235
2,778167;61,233923
2,779167;61,234611
2,780167;61,235301
2,781167;61,235993
2,782167;61,236685
2,783167;61,237378
2,784167;61,238073
2,785167;61,238769
2,786167;61,239466
2,787167;61,240164
2,788167;61,240863
2,789167;61,241563
2,790167;61,242264
2,791167;61,242967
2,792167;61,243671
2,793167;61,244375
2,794167;61,245081
2,795167;61,245788
2,796167;61,246496
2,797167;61,247205
2,798167;61,247915
2,799167;61,248627
2,800167;61,249339
2,801167;61,250052
2,802167;61,250767
2,803167;61,251483
2,804167;61,252199
2,805167;61,252917
2,806167;61,253636
2,807167;61,254355
2,808167;61,255076
2,809167;61,255798
2,810167;61,256521
2,811167;61,257245
2,812167;61,257970
2,813167;61,258696
2,814167;61,259423
2,815167;61,260151
2,816167;61,260880
2,817167;61,261611
2,818167;61,262342
2,819167;61,263074
2,820167;61,263807
2,821167;61,264541
2,822167;61,265276
2,823167;61,266012
2,824167;61,266749
2,825167;61,267487
2,826167;61,268226
2,827167;61,268966
2,828167;61,269707
2,829167;61,270449
2,830167;61,271192
2,831167;61,271936
2,832167;61,272681
2,833167;61,273426
2,834167;61,274173
2,835167;61,274920
2,836167;61,275669
2,837167;61,276418
2,838167;61,277169
2,839167;61,277920
2,840167;61,278672
2,841167;61,279425
2,842167;61,280179
2,843167;61,280934
2,844167;61,281690
2,845167;61,282446
2,846167;61,283204
2,847167;61,283962
2,848167;61,284722
2,849167;61,285482
2,850167;61,286243
2,851167;61,287005
2,852167;61,287767
2,853167;61,288531
2,854167;61,289295
2,855167;61,290060
2,856167;61,290827
2,857167;61,291593
2,858167;61,292361
2,859167;61,293130
2,860167;61,293899
2,861167;61,294669
2,862167;61,295440
2,863167;61,296212
2,864167;61,296985
2,865167;61,297758
2,866167;61,298532
2,867167;61,299307
2,868167;61,300083
2,869167;61,300860
2,870167;61,301637
2,871167;61,302415
2,872167;61,303194
2,873167;61,303973
2,874167;61,304754
2,875167;61,305535
2,876167;61,306316
2,877167;61,307099
2,878167;61,307882
2,879167;61,308666
2,880167;61,309451
2,881167;61,310236
2,882167;61,311023
2,883167;61,311809
2,884167;61,312597
2,885167;61,313385
2,886167;61,314174
2,887167;61,314964
2,888167;61,315754
2,889167;61,316545
2,890167;61,317337
2,891167;61,318129
2,892167;61,318922
2,893167;61,319716
2,894167;61,320510
2,895167;61,321305
2,896167;61,322101
2,897167;61,322897
2,898167;61,323694
2,899167;61,324491
2,900167;61,325289
2,901167;61,326088
2,902167;61,326887
2,903167;61,327687
2,904167;61,328488
2,905167;61,329289
2,906167;61,330091
2,907167;61,330893
2,908167;61,331696
2,909167;61,332500
2,910167;61,333304
2,911167;61,334108
2,912167;61,334914
2,913167;61,335719
2,914167;61,336526
2,915167;61,337333
2,916167;61,338140
2,917167;61,338948
2,918167;61,339756
2,919167;61,340565
2,920167;61,341375
2,921167;61,342185
2,922167;61,342996
2,923167;61,343807
2,924167;61,344618
2,925167;61,345430
2,926167;61,346243
2,927167;61,347056
2,928167;61,347869
2,929167;61,348683
2,930167;61,349498
2,931167;61,350313
2,932167;61,351128
2,933167;61,351944
2,934167;61,352760
2,935167;61,353577
2,936167;61,354394
2,937167;61,355212
2,938167;61,356030
2,939167;61,356849
2,940167;61,357668
2,941167;61,358487
2,942167;61,359307
2,943167;61,360127
2,944167;61,360947
2,945167;61,361768
2,946167;61,362590
2,947167;61,363412
2,948167;61,364234
2,949167;61,365056
2,950167;61,365879
2,951167;61,366702
2,952167;61,367526
2,953167;61,368350
2,954167;61,369174
2,955167;61,369999
2,956167;61,370824
2,957167;61,371649
2,958167;61,372475
2,959167;61,373301
2,960167;61,374127
2,961167;61,374954
2,962167;61,375781
2,963167;61,376608
2,964167;61,377435
2,965167;61,378263
2,966167;61,379091
2,967167;61,379920
2,968167;61,380748
2,969167;61,381577
2,970167;61,382406
2,971167;61,383236
2,972167;61,384066
2,973167;61,384896
2,974167;61,385726
2,975167;61,386556
2,976167;61,387387
2,977167;61,388218
2,978167;61,389049
2,979167;61,389881
2,980167;61,390712
2,981167;61,391544
2,982167;61,392376
2,983167;61,393209
2,984167;61,394041
2,985167;61,394874
2,986167;61,395707
2,987167;61,396540
2,988167;61,397373
2,989167;61,398206
2,990167;61,399040
2,991167;61,399874
2,992167;61,400708
2,993167;61,401542
2,994167;61,402376
2,995167;61,403210
2,996167;61,404045
2,997167;61,404879
2,998167;61,405714
2,999167;61,406549
3,000167;61,407384
3,001167;61,408219
3,002167;61,409054
3,003167;61,409889
3,004167;61,410725
3,005167;61,411560
3,006167;61,412396
3,007167;61,413232
3,008167;61,414067
3,009167;61,414903
3,010167;61,415739
3,011167;61,416575
3,012167;61,417411
3,013167;61,418247
3,014167;61,419083
3,015167;61,419920
3,016167;61,420756
3,017167;61,421592
3,018167;61,422428
3,019167;61,423265
3,020167;61,424101
3,021167;61,424938
3,022167;61,425774
3,023167;61,426610
3,024167;61,427447
3,025167;61,428283
3,026167;61,429119
3,027167;61,429956
3,028167;61,430792
3,029167;61,431629
3,030167;61,432465
3,031167;61,433301
3,032167;61,434137
3,033167;61,434974
3,034167;61,435810
3,035167;61,436646
3,036167;61,437482
3,037167;61,438318
3,038167;61,439154
3,039167;61,439990
3,040167;61,440826
3,041167;61,441661
3,042167;61,442497
3,043167;61,443332
3,044167;61,444168
3,045167;61,445003
3,046167;61,445838
3,047167;61,446674
3,048167;61,447509
3,049167;61,448344
3,050167;61,449178
3,051167;61,450013
3,052167;61,450848
3,053167;61,451682
3,054167;61,452516
3,055167;61,453350
3,056167;61,454184
3,057167;61,455018
3,058167;61,455852
3,059167;61,456685
3,060167;61,457519
3,061167;61,458352
3,062167;61,459185
3,063167;61,460018
3,064167;61,460851
3,065167;61,461683
3,066167;61,462515
3,067167;61,463347
3,068167;61,464179
3,069167;61,465011
3,070167;61,465842
3,071167;61,466674
3,072167;61,467505
3,073167;61,468335
3,074167;61,469166
3,075167;61,469996
3,076167;61,470826
3,077167;61,471656
3,078167;61,472486
3,079167;61,473315
3,080167;61,474144
3,081167;61,474973
3,082167;61,475802
3,083167;61,476630
3,084167;61,477458
3,085167;61,478286
3,086167;61,479113
3,087167;61,479941
3,088167;61,480768
3,089167;61,481594
3,090167;61,482421
3,091167;61,483247
3,092167;61,484072
3,093167;61,484898
3,094167;61,485723
3,095167;61,486548
3,096167;61,487372
3,097167;61,488196
3,098167;61,489020
3,099167;61,489844
3,100167;61,490667
3,101167;61,491489
3,102167;61,492312
3,103167;61,493134
3,104167;61,493956
3,105167;61,494777
3,106167;61,495598
3,107167;61,496419
3,108167;61,497239
3,109167;61,498059
3,110167;61,498878
3,111167;61,499698
3,112167;61,500516
3,113167;61,501335
3,114167;61,502153
3,115167;61,502970
3,116167;61,503787
3,117167;61,504604
3,118167;61,505421
3,119167;61,506236
3,120167;61,507052
3,121167;61,507867
3,122167;61,508682
3,123167;61,509496
3,124167;61,510310
3,125167;61,511123
3,126167;61,511936
3,127167;61,512748
3,128167;61,513560
3,129167;61,514372
3,130167;61,515183
3,131167;61,515994
3,132167;61,516804
3,133167;61,517614
3,134167;61,518423
3,135167;61,519232
3,136167;61,520040
3,137167;61,520848
3,138167;61,521655
3,139167;61,522462
3,140167;61,523268
3,141167;61,524074
3,142167;61,524879
3,143167;61,525684
3,144167;61,526489
3,145167;61,527292
3,146167;61,528096
3,147167;61,528898
3,148167;61,529701
3,149167;61,530502
3,150167;61,531303
3,151167;61,532104
3,152167;61,532904
3,153167;61,533704
3,154167;61,534503
3,155167;61,535301
3,156167;61,536099
3,157167;61,536897
3,158167;61,537693
3,159167;61,538490
3,160167;61,539285
3,161167;61,540080
3,162167;61,540875
3,163167;61,541669
3,164167;61,542462
3,165167;61,543255
3,166167;61,544047
3,167167;61,544839
3,168167;61,545630
3,169167;61,546420
3,170167;61,547210
3,171167;61,548000
3,172167;61,548788
3,173167;61,549576
3,174167;61,550364
3,175167;61,551150
3,176167;61,551937
3,177167;61,552722
3,178167;61,553507
3,179167;61,554291
3,180167;61,555075
3,181167;61,555858
3,182167;61,556640
3,183167;61,557422
3,184167;61,558203
3,185167;61,558984
3,186167;61,559764
3,187167;61,560543
3,188167;61,561321
3,189167;61,562099
3,190167;61,562876
3,191167;61,563653
3,192167;61,564429
3,193167;61,565204
3,194167;61,565979
3,195167;61,566752
3,196167;61,567526
3,197167;61,568298
3,198167;61,569070
3,199167;61,569841
3,200167;61,570611
3,201167;61,571381
3,202167;61,572150
3,203167;61,572918
3,204167;61,573686
3,205167;61,574453
3,206167;61,575219
3,207167;61,575985
3,208167;61,576750
3,209167;61,577514
3,210167;61,578277
3,211167;61,579040
3,212167;61,579801
3,213167;61,580563
3,214167;61,581323
3,215167;61,582083
3,216167;61,582842
3,217167;61,583600
3,218167;61,584358
3,219167;61,585114
3,220167;61,585870
3,221167;61,586626
3,222167;61,587380
3,223167;61,588134
3,224167;61,588887
3,225167;61,589639
3,226167;61,590391
3,227167;61,591142
3,228167;61,591891
3,229167;61,592641
3,230167;61,593389
3,231167;61,594137
3,232167;61,594884
3,233167;61,595630
3,234167;61,596375
3,235167;61,597120
3,236167;61,597863
3,237167;61,598606
3,238167;61,599349
3,239167;61,600090
3,240167;61,600831
3,241167;61,601570
3,242167;61,602309
3,243167;61,603048
3,244167;61,603785
3,245167;61,604522
3,246167;61,605258
3,247167;61,605993
3,248167;61,606727
3,249167;61,607460
3,250167;61,608193
3,251167;61,608924
3,252167;61,609655
3,253167;61,610385
3,254167;61,611115
3,255167;61,611843
3,256167;61,612571
3,257167;61,613298
3,258167;61,614024
3,259167;61,614749
3,260167;61,615473
3,261167;61,616196
3,262167;61,616919
3,263167;61,617641
3,264167;61,618362
3,265167;61,619082
3,266167;61,619801
3,267167;61,620520
3,268167;61,621237
3,269167;61,621954
3,270167;61,622670
3,271167;61,623385
3,272167;61,624099
3,273167;61,624812
3,274167;61,625524
3,275167;61,626236
3,276167;61,626947
3,277167;61,627657
3,278167;61,628366
3,279167;61,629074
3,280167;61,629781
3,281167;61,630487
3,282167;61,631193
3,283167;61,631897
3,284167;61,632601
3,285167;61,633304
3,286167;61,634006
3,287167;61,634707
3,288167;61,635407
3,289167;61,636106
3,290167;61,636805
3,291167;61,637502
3,292167;61,638199
3,293167;61,638895
3,294167;61,639590
3,295167;61,640284
3,296167;61,640977
3,297167;61,641669
3,298167;61,642360
3,299167;61,643051
3,300167;61,643740
3,301167;61,644429
3,302167;61,645116
3,303167;61,645803
3,304167;61,646489
3,305167;61,647174
3,306167;61,647858
3,307167;61,648541
3,308167;61,649224
3,309167;61,649905
3,310167;61,650586
3,311167;61,651265
3,312167;61,651944
3,313167;61,652621
3,314167;61,653298
3,315167;61,653974
3,316167;61,654649
3,317167;61,655323
3,318167;61,655996
3,319167;61,656669
3,320167;61,657340
3,321167;61,658010
3,322167;61,658680
3,323167;61,659348
3,324167;61,660016
3,325167;61,660682
3,326167;61,661348
3,327167;61,662013
3,328167;61,662677
3,329167;61,663340
3,330167;61,664002
3,331167;61,664663
3,332167;61,665323
3,333167;61,665983
3,334167;61,666641
3,335167;61,667298
3,336167;61,667955
3,337167;61,668610
3,338167;61,669265
3,339167;61,669919
3,340167;61,670571
3,341167;61,671223
3,342167;61,671874
3,343167;61,672524
3,344167;61,673173
3,345167;61,673821
3,346167;61,674468
3,347167;61,675114
3,348167;61,675760
3,349167;61,676404
3,350167;61,677047
3,351167;61,677690
3,352167;61,678331
3,353167;61,678972
3,354167;61,679611
3,355167;61,680250
3,356167;61,680888
3,357167;61,681525
3,358167;61,682161
3,359167;61,682795
3,360167;61,683429
3,361167;61,684062
3,362167;61,684695
3,363167;61,685326
3,364167;61,685956
3,365167;61,686585
3,366167;61,687214
3,367167;61,687841
3,368167;61,688467
3,369167;61,689093
3,370167;61,689718
3,371167;61,690341
3,372167;61,690964
3,373167;61,691586
3,374167;61,692206
3,375167;61,692826
3,376167;61,693445
3,377167;61,694063
3,378167;61,694680
3,379167;61,695296
3,380167;61,695912
3,381167;61,696526
3,382167;61,697139
3,383167;61,697752
3,384167;61,698363
3,385167;61,698973
3,386167;61,699583
3,387167;61,700192
3,388167;61,700799
3,389167;61,701406
3,390167;61,702012
3,391167;61,702617
3,392167;61,703221
3,393167;61,703824
3,394167;61,704426
3,395167;61,705027
3,396167;61,705627
3,397167;61,706226
3,398167;61,706825
3,399167;61,707422
3,400167;61,708019
3,401167;61,708614
3,402167;61,709209
3,403167;61,709803
3,404167;61,710395
3,405167;61,710987
3,406167;61,711578
3,407167;61,712168
3,408167;61,712757
3,409167;61,713345
3,410167;61,713933
3,411167;61,714519
3,412167;61,715104
3,413167;61,715689
3,414167;61,716272
3,415167;61,716855
3,416167;61,717437
3,417167;61,718017
3,418167;61,718597
3,419167;61,719176
3,420167;61,719754
3,421167;61,720332
3,422167;61,720908
3,423167;61,721483
3,424167;61,722058
3,425167;61,722631
3,426167;61,723204
3,427167;61,723775
3,428167;61,724346
3,429167;61,724916
3,430167;61,725485
3,431167;61,726053
3,432167;61,726620
3,433167;61,727187
3,434167;61,727752
3,435167;61,728317
3,436167;61,728880
3,437167;61,729443
3,438167;61,730005
3,439167;61,730566
3,440167;61,731126
3,441167;61,731685
3,442167;61,732243
3,443167;61,732801
3,444167;61,733357
3,445167;61,733913
3,446167;61,734468
3,447167;61,735022
3,448167;61,735575
3,449167;61,736127
3,450167;61,736678
3,451167;61,737229
3,452167;61,737778
3,453167;61,738327
3,454167;61,738875
3,455167;61,739422
3,456167;61,739968
3,457167;61,740513
3,458167;61,741057
3,459167;61,741601
3,460167;61,742144
3,461167;61,742686
3,462167;61,743226
3,463167;61,743767
3,464167;61,744306
3,465167;61,744844
3,466167;61,745382
3,467167;61,745919
3,468167;61,746455
3,469167;61,746990
3,470167;61,747524
3,471167;61,748057
3,472167;61,748590
3,473167;61,749122
3,474167;61,749653
3,475167;61,750183
3,476167;61,750712
3,477167;61,751240
3,478167;61,751768
3,479167;61,752295
3,480167;61,752821
3,481167;61,753346
3,482167;61,753870
3,483167;61,754394
3,484167;61,754917
3,485167;61,755439
3,486167;61,755960
3,487167;61,756480
3,488167;61,757000
3,489167;61,757519
3,490167;61,758037
3,491167;61,758554
3,492167;61,759071
3,493167;61,759586
3,494167;61,760101
3,495167;61,760615
3,496167;61,761128
3,497167;61,761641
3,498167;61,762153
3,499167;61,762664
3,500167;61,763174
3,501167;61,763684
3,502167;61,764192
3,503167;61,764700
3,504167;61,765208
3,505167;61,765714
3,506167;61,766220
3,507167;61,766725
3,508167;61,767229
3,509167;61,767732
3,510167;61,768235
3,511167;61,768737
3,512167;61,769238
3,513167;61,769739
3,514167;61,770239
3,515167;61,770738
3,516167;61,771236
3,517167;61,771734
3,518167;61,772231
3,519167;61,772727
3,520167;61,773223
3,521167;61,773718
3,522167;61,774212
3,523167;61,774705
3,524167;61,775198
3,525167;61,775690
3,526167;61,776181
3,527167;61,776672
3,528167;61,777162
3,529167;61,777651
3,530167;61,778140
3,531167;61,778628
3,532167;61,779115
3,533167;61,779601
3,534167;61,780087
3,535167;61,780573
3,536167;61,781057
3,537167;61,781541
3,538167;61,782024
3,539167;61,782507
3,540167;61,782989
3,541167;61,783470
3,542167;61,783951
3,543167;61,784431
3,544167;61,784911
3,545167;61,785389
3,546167;61,785868
3,547167;61,786345
3,548167;61,786822
3,549167;61,787298
3,550167;61,787774
3,551167;61,788249
3,552167;61,788723
3,553167;61,789197
3,554167;61,789671
3,555167;61,790143
3,556167;61,790615
3,557167;61,791087
3,558167;61,791558
3,559167;61,792028
3,560167;61,792498
3,561167;61,792967
3,562167;61,793435
3,563167;61,793903
3,564167;61,794371
3,565167;61,794838
3,566167;61,795304
3,567167;61,795770
3,568167;61,796235
3,569167;61,796700
3,570167;61,797164
3,571167;61,797627
3,572167;61,798091
3,573167;61,798553
3,574167;61,799015
3,575167;61,799476
3,576167;61,799937
3,577167;61,800398
3,578167;61,800858
3,579167;61,801317
3,580167;61,801776
3,581167;61,802234
3,582167;61,802692
3,583167;61,803150
3,584167;61,803606
3,585167;61,804063
3,586167;61,804519
3,587167;61,804974
3,588167;61,805429
3,589167;61,805884
3,590167;61,806338
3,591167;61,806791
3,592167;61,807244
3,593167;61,807697
3,594167;61,808149
3,595167;61,808601
3,596167;61,809052
3,597167;61,809503
3,598167;61,809953
3,599167;61,810403
3,600167;61,810853
3,601167;61,811302
3,602167;61,811751
3,603167;61,812199
3,604167;61,812647
3,605167;61,813094
3,606167;61,813541
3,607167;61,813988
3,608167;61,814434
3,609167;61,814880
3,610167;61,815325
3,611167;61,815770
3,612167;61,816215
3,613167;61,816659
3,614167;61,817103
3,615167;61,817547
3,616167;61,817990
3,617167;61,818433
3,618167;61,818875
3,619167;61,819317
3,620167;61,819759
3,621167;61,820201
3,622167;61,820642
3,623167;61,821082
3,624167;61,821523
3,625167;61,821963
3,626167;61,822403
3,627167;61,822842
3,628167;61,823281
3,629167;61,823720
3,630167;61,824158
3,631167;61,824597
3,632167;61,825035
3,633167;61,825472
3,634167;61,825909
3,635167;61,826346
3,636167;61,826783
3,637167;61,827220
3,638167;61,827656
3,639167;61,828092
3,640167;61,828527
3,641167;61,828963
3,642167;61,829398
3,643167;61,829833
3,644167;61,830267
3,645167;61,830701
3,646167;61,831136
3,647167;61,831569
3,648167;61,832003
3,649167;61,832437
3,650167;61,832870
3,651167;61,833303
3,652167;61,833735
3,653167;61,834168
3,654167;61,834600
3,655167;61,835032
3,656167;61,835464
3,657167;61,835896
3,658167;61,836328
3,659167;61,836759
3,660167;61,837190
3,661167;61,837621
3,662167;61,838052
3,663167;61,838482
3,664167;61,838913
3,665167;61,839343
3,666167;61,839773
3,667167;61,840203
3,668167;61,840633
3,669167;61,841063
3,670167;61,841493
3,671167;61,841922
3,672167;61,842351
3,673167;61,842780
3,674167;61,843209
3,675167;61,843638
3,676167;61,844067
3,677167;61,844496
3,678167;61,844924
3,679167;61,845353
3,680167;61,845781
3,681167;61,846210
3,682167;61,846638
3,683167;61,847066
3,684167;61,847494
3,685167;61,847922
3,686167;61,848350
3,687167;61,848778
3,688167;61,849205
3,689167;61,849633
3,690167;61,850061
3,691167;61,850488
3,692167;61,850916
3,693167;61,851343
3,694167;61,851771
3,695167;61,852198
3,696167;61,852626
3,697167;61,853053
3,698167;61,853480
3,699167;61,853908
3,700167;61,854335
3,701167;61,854762
3,702167;61,855190
3,703167;61,855617
3,704167;61,856044
3,705167;61,856471
3,706167;61,856899
3,707167;61,857326
3,708167;61,857753
3,709167;61,858181
3,710167;61,858608
3,711167;61,859036
3,712167;61,859463
3,713167;61,859890
3,714167;61,860318
3,715167;61,860746
3,716167;61,861173
3,717167;61,861601
3,718167;61,862029
3,719167;61,862456
3,720167;61,862884
3,721167;61,863312
3,722167;61,863740
3,723167;61,864168
3,724167;61,864597
3,725167;61,865025
3,726167;61,865453
3,727167;61,865882
3,728167;61,866310
3,729167;61,866739
3,730167;61,867168
3,731167;61,867597
3,732167;61,868026
3,733167;61,868455
3,734167;61,868884
3,735167;61,869313
3,736167;61,869743
3,737167;61,870173
3,738167;61,870602
3,739167;61,871032
3,740167;61,871462
3,741167;61,871893
3,742167;61,872323
3,743167;61,872754
3,744167;61,873184
3,745167;61,873615
3,746167;61,874046
3,747167;61,874477
3,748167;61,874909
3,749167;61,875340
3,750167;61,875772
3,751167;61,876204
3,752167;61,876636
3,753167;61,877068
3,754167;61,877501
3,755167;61,877934
3,756167;61,878367
3,757167;61,878800
3,758167;61,879233
3,759167;61,879667
3,760167;61,880101
3,761167;61,880535
3,762167;61,880969
3,763167;61,881403
3,764167;61,881838
3,765167;61,882273
3,766167;61,882708
3,767167;61,883144
3,768167;61,883580
3,769167;61,884016
3,770167;61,884452
3,771167;61,884888
3,772167;61,885325
3,773167;61,885762
3,774167;61,886200
3,775167;61,886637
3,776167;61,887075
3,777167;61,887513
3,778167;61,887952
3,779167;61,888390
3,780167;61,888829
3,781167;61,889269
3,782167;61,889708
3,783167;61,890148
3,784167;61,890589
3,785167;61,891029
3,786167;61,891470
3,787167;61,891911
3,788167;61,892353
3,789167;61,892795
3,790167;61,893237
3,791167;61,893679
3,792167;61,894122
3,793167;61,894565
3,794167;61,895009
3,795167;61,895453
3,796167;61,895897
3,797167;61,896341
3,798167;61,896786
3,799167;61,897232
3,800167;61,897677
3,801167;61,898123
3,802167;61,898570
3,803167;61,899016
3,804167;61,899463
3,805167;61,899911
3,806167;61,900359
3,807167;61,900807
3,808167;61,901256
3,809167;61,901705
3,810167;61,902154
3,811167;61,902604
3,812167;61,903054
3,813167;61,903505
3,814167;61,903956
3,815167;61,904407
3,816167;61,904859
3,817167;61,905311
3,818167;61,905764
3,819167;61,906217
3,820167;61,906670
3,821167;61,907124
3,822167;61,907579
3,823167;61,908033
3,824167;61,908489
3,825167;61,908944
3,826167;61,909400
3,827167;61,909857
3,828167;61,910314
3,829167;61,910771
3,830167;61,911229
3,831167;61,911687
3,832167;61,912146
3,833167;61,912605
3,834167;61,913065
3,835167;61,913525
3,836167;61,913986
3,837167;61,914447
3,838167;61,914908
3,839167;61,915370
3,840167;61,915833
3,841167;61,916296
3,842167;61,916759
3,843167;61,917223
3,844167;61,917688
3,845167;61,918153
3,846167;61,918618
3,847167;61,919084
3,848167;61,919550
3,849167;61,920017
3,850167;61,920484
3,851167;61,920952
3,852167;61,921421
3,853167;61,921890
3,854167;61,922359
3,855167;61,922829
3,856167;61,923299
3,857167;61,923770
3,858167;61,924242
3,859167;61,924714
3,860167;61,925186
3,861167;61,925659
3,862167;61,926133
3,863167;61,926607
3,864167;61,927081
3,865167;61,927557
3,866167;61,928032
3,867167;61,928508
3,868167;61,928985
3,869167;61,929462
3,870167;61,929940
3,871167;61,930419
3,872167;61,930898
3,873167;61,931377
3,874167;61,931857
3,875167;61,932338
3,876167;61,932819
3,877167;61,933301
3,878167;61,933783
3,879167;61,934266
3,880167;61,934749
3,881167;61,935233
3,882167;61,935717
3,883167;61,936203
3,884167;61,936688
3,885167;61,937174
3,886167;61,937661
3,887167;61,938149
3,888167;61,938637
3,889167;61,939125
3,890167;61,939614
3,891167;61,940104
3,892167;61,940594
3,893167;61,941085
3,894167;61,941576
3,895167;61,942069
3,896167;61,942561
3,897167;61,943054
3,898167;61,943548
3,899167;61,944043
3,900167;61,944538
3,901167;61,945033
3,902167;61,945529
3,903167;61,946026
3,904167;61,946524
3,905167;61,947022
3,906167;61,947520
3,907167;61,948019
3,908167;61,948519
3,909167;61,949020
3,910167;61,949521
3,911167;61,950022
3,912167;61,950525
3,913167;61,951028
3,914167;61,951531
3,915167;61,952035
3,916167;61,952540
3,917167;61,953045
3,918167;61,953551
3,919167;61,954058
3,920167;61,954565
3,921167;61,955073
3,922167;61,955581
3,923167;61,956090
3,924167;61,956600
3,925167;61,957110
3,926167;61,957621
3,927167;61,958133
3,928167;61,958645
3,929167;61,959158
3,930167;61,959672
3,931167;61,960186
3,932167;61,960701
3,933167;61,961216
3,934167;61,961732
3,935167;61,962249
3,936167;61,962766
3,937167;61,963284
3,938167;61,963803
3,939167;61,964322
3,940167;61,964842
3,941167;61,965362
3,942167;61,965883
3,943167;61,966405
3,944167;61,966928
3,945167;61,967451
3,946167;61,967974
3,947167;61,968499
3,948167;61,969024
3,949167;61,969550
3,950167;61,970076
3,951167;61,970603
3,952167;61,971130
3,953167;61,971659
3,954167;61,972188
3,955167;61,972717
3,956167;61,973248
3,957167;61,973778
3,958167;61,974310
3,959167;61,974842
3,960167;61,975375
3,961167;61,975909
3,962167;61,976443
3,963167;61,976978
3,964167;61,977513
3,965167;61,978049
3,966167;61,978586
3,967167;61,979123
3,968167;61,979661
3,969167;61,980200
3,970167;61,980740
3,971167;61,981280
3,972167;61,981820
3,973167;61,982362
3,974167;61,982904
3,975167;61,983447
3,976167;61,983990
3,977167;61,984534
3,978167;61,985079
3,979167;61,985624
3,980167;61,986170
3,981167;61,986717
3,982167;61,987264
3,983167;61,987812
3,984167;61,988361
3,985167;61,988910
3,986167;61,989460
3,987167;61,990011
3,988167;61,990562
3,989167;61,991114
3,990167;61,991666
3,991167;61,992220
3,992167;61,992774
3,993167;61,993328
3,994167;61,993883
3,995167;61,994439
3,996167;61,994996
3,997167;61,995553
3,998167;61,996111
3,999167;61,996670
4,000167;61,997229
4,001167;61,997789
4,002167;61,998349
4,003167;61,998910
4,004167;61,999472
4,005167;62,000035
4,006167;62,000598
4,007167;62,001162
4,008167;62,001726
4,009167;62,002291
4,010167;62,002857
4,011167;62,003424
4,012167;62,003991
4,013167;62,004558
4,014167;62,005127
4,015167;62,005696
4,016167;62,006266
4,017167;62,006836
4,018167;62,007407
4,019167;62,007979
4,020167;62,008551
4,021167;62,009124
4,022167;62,009698
4,023167;62,010272
4,024167;62,010847
4,025167;62,011422
4,026167;62,011999
4,027167;62,012576
4,028167;62,013153
4,029167;62,013731
4,030167;62,014310
4,031167;62,014890
4,032167;62,015470
4,033167;62,016051
4,034167;62,016632
4,035167;62,017214
4,036167;62,017797
4,037167;62,018380
4,038167;62,018964
4,039167;62,019549
4,040167;62,020134
4,041167;62,020720
4,042167;62,021306
4,043167;62,021894
4,044167;62,022481
4,045167;62,023070
4,046167;62,023659
4,047167;62,024249
4,048167;62,024839
4,049167;62,025430
4,050167;62,026022
4,051167;62,026614
4,052167;62,027207
4,053167;62,027800
4,054167;62,028394
4,055167;62,028989
4,056167;62,029585
4,057167;62,030181
4,058167;62,030777
4,059167;62,031375
4,060167;62,031973
4,061167;62,032571
4,062167;62,033170
4,063167;62,033770
4,064167;62,034370
4,065167;62,034971
4,066167;62,035573
4,067167;62,036175
4,068167;62,036778
4,069167;62,037382
4,070167;62,037986
4,071167;62,038590
4,072167;62,039196
4,073167;62,039802
4,074167;62,040408
4,075167;62,041015
4,076167;62,041623
4,077167;62,042231
4,078167;62,042840
4,079167;62,043450
4,080167;62,044060
4,081167;62,044671
4,082167;62,045282
4,083167;62,045894
4,084167;62,046506
4,085167;62,047119
4,086167;62,047733
4,087167;62,048348
4,088167;62,048962
4,089167;62,049578
4,090167;62,050194
4,091167;62,050811
4,092167;62,051428
4,093167;62,052046
4,094167;62,052664
4,095167;62,053283
4,096167;62,053903
4,097167;62,054523
4,098167;62,055144
4,099167;62,055765
4,100167;62,056387
4,101167;62,057009
4,102167;62,057632
4,103167;62,058256
4,104167;62,058880
4,105167;62,059505
4,106167;62,060130
4,107167;62,060756
4,108167;62,061382
4,109167;62,062009
4,110167;62,062637
4,111167;62,063265
4,112167;62,063894
4,113167;62,064523
4,114167;62,065153
4,115167;62,065783
4,116167;62,066414
4,117167;62,067045
4,118167;62,067677
4,119167;62,068310
4,120167;62,068943
4,121167;62,069577
4,122167;62,070211
4,123167;62,070845
4,124167;62,071481
4,125167;62,072116
4,126167;62,072753
4,127167;62,073390
4,128167;62,074027
4,129167;62,074665
4,130167;62,075303
4,131167;62,075942
4,132167;62,076582
4,133167;62,077222
4,134167;62,077862
4,135167;62,078503
4,136167;62,079145
4,137167;62,079787
4,138167;62,080429
4,139167;62,081072
4,140167;62,081716
4,141167;62,082360
4,142167;62,083005
4,143167;62,083650
4,144167;62,084295
4,145167;62,084942
4,146167;62,085588
4,147167;62,086235
4,148167;62,086883
4,149167;62,087531
4,150167;62,088180
4,151167;62,088829
4,152167;62,089478
4,153167;62,090128
4,154167;62,090779
4,155167;62,091430
4,156167;62,092082
4,157167;62,092734
4,158167;62,093386
4,159167;62,094039
4,160167;62,094692
4,161167;62,095346
4,162167;62,096001
