Classical Model;G2;G3
"Zeitpunkt in s";"firel in deg";"firel in deg"
4,983467;37,429486;22,654371
4,984467;37,240645;22,544833
4,985467;37,051906;22,435506
4,986467;36,863277;22,326392
4,987467;36,674766;22,217493
4,988467;36,486381;22,108813
4,989467;36,298129;22,000352
4,990467;36,110019;21,892113
4,991467;35,922058;21,784098
4,992467;35,734255;21,676310
4,993467;35,546617;21,568751
4,994467;35,359152;21,461423
4,995467;35,171869;21,354327
4,996467;34,984775;21,247466
4,997467;34,797878;21,140843
4,998467;34,611187;21,034458
4,999467;34,424708;20,928316
5,000467;34,238452;20,822416
5,001467;34,052424;20,716762
5,002467;33,866634;20,611355
5,003467;33,681089;20,506198
5,004467;33,495797;20,401292
5,005467;33,310767;20,296640
5,006467;33,126007;20,192244
5,007467;32,941524;20,088105
5,008467;32,757326;19,984225
5,009467;32,573422;19,880607
5,010467;32,389820;19,777253
5,011467;32,206527;19,674163
5,012467;32,023552;19,571341
5,013467;31,840903;19,468789
5,014467;31,658588;19,366507
5,015467;31,476615;19,264499
5,016467;31,294992;19,162766
5,017467;31,113726;19,061309
5,018467;30,932827;18,960131
5,019467;30,752302;18,859234
5,020467;30,572159;18,758619
5,021467;30,392406;18,658289
5,022467;30,213052;18,558245
5,023467;30,034103;18,458489
5,024467;29,855569;18,359023
5,025467;29,677457;18,259849
5,026467;29,499776;18,160968
5,027467;29,322532;18,062383
5,028467;29,145735;17,964095
5,029467;28,969392;17,866106
5,030467;28,793511;17,768417
5,031467;28,618101;17,671032
5,032467;28,443168;17,573951
5,033467;28,268722;17,477176
5,034467;28,094770;17,380709
5,035467;27,921319;17,284552
5,036467;27,748378;17,188706
5,037467;27,575955;17,093174
5,038467;27,404058;16,997957
5,039467;27,232694;16,903057
5,040467;27,061871;16,808475
5,041467;26,891597;16,714214
5,042467;26,721880;16,620275
5,043467;26,552728;16,526660
5,044467;26,384149;16,433371
5,045467;26,216149;16,340409
5,046467;26,048738;16,247776
5,047467;25,881922;16,155474
5,048467;25,715710;16,063505
5,049467;25,550109;15,971871
5,050467;25,385126;15,880573
5,051467;25,220771;15,789612
5,052467;25,057049;15,698992
5,053467;24,893968;15,608712
5,054467;24,731538;15,518776
5,055467;24,569763;15,429185
5,056467;24,408653;15,339941
5,057467;24,248215;15,251045
5,058467;24,088457;15,162500
5,059467;23,929385;15,074306
5,060467;23,771007;14,986466
5,061467;23,613331;14,898982
5,062467;23,456363;14,811855
5,063467;23,300112;14,725087
5,064467;23,144585;14,638680
5,065467;22,989789;14,552635
5,066467;22,835731;14,466955
5,067467;22,682418;14,381641
5,068467;22,529858;14,296694
5,069467;22,378057;14,212118
5,070467;22,227024;14,127913
5,071467;22,076764;14,044081
5,072467;21,927286;13,960624
5,073467;21,778595;13,877544
5,074467;21,630700;13,794843
5,075467;21,483607;13,712522
5,076467;21,337323;13,630583
5,077467;21,191855;13,549029
5,078467;21,047210;13,467860
5,079467;20,903395;13,387079
5,080467;20,760416;13,306688
5,081467;20,618280;13,226688
5,082467;20,476994;13,147082
5,083467;20,336564;13,067870
5,084467;20,196998;12,989056
5,085467;20,058302;12,910640
5,086467;19,920482;12,832626
5,087467;19,783544;12,755013
5,088467;19,647497;12,677806
5,089467;19,512345;12,601004
5,090467;19,378095;12,524611
5,091467;19,244754;12,448628
5,092467;19,112328;12,373057
5,093467;18,980823;12,297900
5,094467;18,850245;12,223159
5,095467;18,720601;12,148836
5,096467;18,591897;12,074932
5,097467;18,464138;12,001451
5,098467;18,337332;11,928393
5,099467;18,211483;11,855760
5,100467;18,086598;11,783556
5,101467;17,962682;11,711780
5,102467;17,839743;11,640437
5,103467;17,717784;11,569527
5,104467;17,596813;11,499053
5,105467;17,476835;11,429016
5,106467;17,357855;11,359419
5,107467;17,239879;11,290263
5,108467;17,122913;11,221551
5,109467;17,006962;11,153285
5,110467;16,892032;11,085467
5,111467;16,778128;11,018098
5,112467;16,665256;10,951181
5,113467;16,553420;10,884719
5,114467;16,442627;10,818712
5,115467;16,332880;10,753163
5,116467;16,224187;10,688075
5,117467;16,116550;10,623449
5,118467;16,009977;10,559288
5,119467;15,904471;10,495593
5,120467;15,800037;10,432367
5,121467;15,696681;10,369611
5,122467;15,594407;10,307329
5,123467;15,493220;10,245522
5,124467;15,393125;10,184192
5,125467;15,294127;10,123342
5,126467;15,196229;10,062974
5,127467;15,099437;10,003089
5,128467;15,003755;9,943691
5,129467;14,909188;9,884781
5,130467;14,815739;9,826361
5,131467;14,723414;9,768434
5,132467;14,632217;9,711003
5,133467;14,542151;9,654068
5,134467;14,453221;9,597633
5,135467;14,365431;9,541699
5,136467;14,278785;9,486270
5,137467;14,193287;9,431347
5,138467;14,108941;9,376932
5,139467;14,025750;9,323028
5,140467;13,943720;9,269637
5,141467;13,862852;9,216762
5,142467;13,783152;9,164404
5,143467;13,704622;9,112566
5,144467;13,627266;9,061251
5,145467;13,551088;9,010460
5,146467;13,476091;8,960196
5,147467;13,402278;8,910462
5,148467;13,329653;8,861259
5,149467;13,258219;8,812590
5,150467;13,187980;8,764457
5,151467;13,118937;8,716863
5,152467;13,051095;8,669811
5,153467;12,984456;8,623301
5,154467;12,919024;8,577337
5,155467;12,854800;8,531922
5,156467;12,791789;8,487057
5,157467;12,729992;8,442744
5,158467;12,669413;8,398988
5,159467;12,610054;8,355788
5,160467;12,551917;8,313149
5,161467;12,495005;8,271072
5,162467;12,439321;8,229561
5,163467;12,384866;8,188616
5,164467;12,331644;8,148241
5,165467;12,279656;8,108438
5,166467;12,228904;8,069210
5,167467;12,179391;8,030558
5,168467;12,131119;7,992486
5,169467;12,084089;7,954995
5,170467;12,038304;7,918089
5,171467;11,993765;7,881769
5,172467;11,950474;7,846038
5,173467;11,908433;7,810898
5,174467;11,867644;7,776352
5,175467;11,828107;7,742403
5,176467;11,789825;7,709051
5,177467;11,752800;7,676301
5,178467;11,717031;7,644154
5,179467;11,682522;7,612613
5,180467;11,649272;7,581681
5,181467;11,617284;7,551358
5,182467;11,586558;7,521649
5,183467;11,557095;7,492555
5,184467;11,528896;7,464079
5,185467;11,501963;7,436224
5,186467;11,476296;7,408990
5,187467;11,451896;7,382382
5,188467;11,428763;7,356401
5,189467;11,406899;7,331050
5,190467;11,386304;7,306330
5,191467;11,366978;7,282246
5,192467;11,348922;7,258798
5,193467;11,332136;7,235989
5,194467;11,316621;7,213821
5,195467;11,302377;7,192297
5,196467;11,289404;7,171420
5,197467;11,277702;7,151191
5,198467;11,267271;7,131612
5,199467;11,258112;7,112687
5,200467;11,250224;7,094417
5,201467;11,243608;7,076804
5,202467;11,238262;7,059851
5,203467;11,234187;7,043561
5,204467;11,231382;7,027935
5,205467;11,229847;7,012975
5,206467;11,229582;6,998685
5,207467;11,230586;6,985065
5,208467;11,232858;6,972119
5,209467;11,236398;6,959848
5,210467;11,241205;6,948255
5,211467;11,247279;6,937342
5,212467;11,254618;6,927110
5,213467;11,263221;6,917563
5,214467;11,273089;6,908702
5,215467;11,284219;6,900529
5,216467;11,296610;6,893047
5,217467;11,310262;6,886257
5,218467;11,325173;6,880162
5,219467;11,341342;6,874763
5,220467;11,358768;6,870063
5,221467;11,377449;6,866064
5,222467;11,397383;6,862767
5,223467;11,418570;6,860174
5,224467;11,441007;6,858289
5,225467;11,464693;6,857112
5,226467;11,489626;6,856645
5,227467;11,515805;6,856890
5,228467;11,543228;6,857850
5,229467;11,571892;6,859525
5,230467;11,601796;6,861919
5,231467;11,632937;6,865032
5,232467;11,665314;6,868866
5,233467;11,698925;6,873424
5,234467;11,733767;6,878706
5,235467;11,769838;6,884715
5,236467;11,807136;6,891453
5,237467;11,845659;6,898920
5,238467;11,885403;6,907120
5,239467;11,926366;6,916052
5,240467;11,968547;6,925719
5,241467;12,011942;6,936123
5,242467;12,056548;6,947264
5,243467;12,102363;6,959145
5,244467;12,149384;6,971767
5,245467;12,197609;6,985132
5,246467;12,247034;6,999240
5,247467;12,297656;7,014093
5,248467;12,349472;7,029693
5,249467;12,402480;7,046041
5,250467;12,456676;7,063138
5,251467;12,512057;7,080985
5,252467;12,568620;7,099585
5,253467;12,626361;7,118937
5,254467;12,685277;7,139043
5,255467;12,745365;7,159905
5,256467;12,806621;7,181523
5,257467;12,869042;7,203899
5,258467;12,932624;7,227033
5,259467;12,997363;7,250926
5,260467;13,063257;7,275581
5,261467;13,130300;7,300996
5,262467;13,198490;7,327174
5,263467;13,267823;7,354116
5,264467;13,338294;7,381821
5,265467;13,409899;7,410292
5,266467;13,482636;7,439528
5,267467;13,556499;7,469530
5,268467;13,631485;7,500300
5,269467;13,707590;7,531837
5,270467;13,784808;7,564143
5,271467;13,863137;7,597218
5,272467;13,942572;7,631062
5,273467;14,023108;7,665676
5,274467;14,104741;7,701061
5,275467;14,187467;7,737216
5,276467;14,271281;7,774143
5,277467;14,356179;7,811842
5,278467;14,442155;7,850312
5,279467;14,529207;7,889554
5,280467;14,617328;7,929569
5,281467;14,706514;7,970357
5,282467;14,796761;8,011917
5,283467;14,888063;8,054249
5,284467;14,980416;8,097355
5,285467;15,073815;8,141233
5,286467;15,168255;8,185884
5,287467;15,263731;8,231308
5,288467;15,360237;8,277504
5,289467;15,457770;8,324473
5,290467;15,556324;8,372213
5,291467;15,655893;8,420726
5,292467;15,756472;8,470010
5,293467;15,858057;8,520065
5,294467;15,960642;8,570891
5,295467;16,064222;8,622487
5,296467;16,168790;8,674853
5,297467;16,274343;8,727988
5,298467;16,380875;8,781892
5,299467;16,488379;8,836564
5,300467;16,596851;8,892003
5,301467;16,706286;8,948209
5,302467;16,816676;9,005180
5,303467;16,928018;9,062917
5,304467;17,040304;9,121417
5,305467;17,153531;9,180681
5,306467;17,267691;9,240706
5,307467;17,382779;9,301493
5,308467;17,498790;9,363040
5,309467;17,615717;9,425346
5,310467;17,733554;9,488409
5,311467;17,852297;9,552229
5,312467;17,971938;9,616804
5,313467;18,092472;9,682133
5,314467;18,213893;9,748214
5,315467;18,336195;9,815046
5,316467;18,459371;9,882628
5,317467;18,583416;9,950958
5,318467;18,708324;10,020034
5,319467;18,834089;10,089855
5,320467;18,960703;10,160419
5,321467;19,088162;10,231725
5,322467;19,216459;10,303769
5,323467;19,345587;10,376552
5,324467;19,475541;10,450070
5,325467;19,606314;10,524322
5,326467;19,737899;10,599306
5,327467;19,870291;10,675020
5,328467;20,003483;10,751461
5,329467;20,137468;10,828628
5,330467;20,272240;10,906518
5,331467;20,407793;10,985129
5,332467;20,544120;11,064459
5,333467;20,681215;11,144505
5,334467;20,819071;11,225265
5,335467;20,957682;11,306736
5,336467;21,097040;11,388916
5,337467;21,237140;11,471802
5,338467;21,377974;11,555393
5,339467;21,519537;11,639684
5,340467;21,661821;11,724673
5,341467;21,804820;11,810358
5,342467;21,948526;11,896735
5,343467;22,092935;11,983802
5,344467;22,238037;12,071556
5,345467;22,383828;12,159993
5,346467;22,530299;12,249112
5,347467;22,677445;12,338908
5,348467;22,825258;12,429378
5,349467;22,973732;12,520519
5,350467;23,122860;12,612329
5,351467;23,272634;12,704803
5,352467;23,423049;12,797939
5,353467;23,574096;12,891732
5,354467;23,725770;12,986180
5,355467;23,878063;13,081279
5,356467;24,030969;13,177025
5,357467;24,184479;13,273415
5,358467;24,338589;13,370444
5,359467;24,493289;13,468111
5,360467;24,648575;13,566409
5,361467;24,804438;13,665337
5,362467;24,960871;13,764889
5,363467;25,117868;13,865063
5,364467;25,275421;13,965853
5,365467;25,433523;14,067257
5,366467;25,592168;14,169269
5,367467;25,751349;14,271886
5,368467;25,911057;14,375104
5,369467;26,071287;14,478919
5,370467;26,232031;14,583325
5,371467;26,393282;14,688320
5,372467;26,555033;14,793897
5,373467;26,717277;14,900055
5,374467;26,880006;15,006786
5,375467;27,043215;15,114088
5,376467;27,206894;15,221956
5,377467;27,371038;15,330385
5,378467;27,535640;15,439370
5,379467;27,700691;15,548907
5,380467;27,866186;15,658991
5,381467;28,032116;15,769618
5,382467;28,198476;15,880782
5,383467;28,365257;15,992478
5,384467;28,532452;16,104703
5,385467;28,700055;16,217450
5,386467;28,868058;16,330715
5,387467;29,036454;16,444493
5,388467;29,205236;16,558779
5,389467;29,374397;16,673567
5,390467;29,543929;16,788853
5,391467;29,713826;16,904631
5,392467;29,884081;17,020897
5,393467;30,054686;17,137644
5,394467;30,225634;17,254868
5,395467;30,396917;17,372563
5,396467;30,568530;17,490724
5,397467;30,740465;17,609345
5,398467;30,912714;17,728421
5,399467;31,085271;17,847947
5,400467;31,258128;17,967917
5,401467;31,431278;18,088325
5,402467;31,604715;18,209166
5,403467;31,778431;18,330434
5,404467;31,952418;18,452123
5,405467;32,126671;18,574228
5,406467;32,301182;18,696744
5,407467;32,475943;18,819663
5,408467;32,650948;18,942981
5,409467;32,826190;19,066692
5,410467;33,001662;19,190789
5,411467;33,177356;19,315268
5,412467;33,353266;19,440121
5,413467;33,529384;19,565343
5,414467;33,705704;19,690928
5,415467;33,882218;19,816870
5,416467;34,058920;19,943163
5,417467;34,235802;20,069801
5,418467;34,412858;20,196778
5,419467;34,590081;20,324088
5,420467;34,767464;20,451723
5,421467;34,944999;20,579680
5,422467;35,122680;20,707950
5,423467;35,300500;20,836528
5,424467;35,478452;20,965408
5,425467;35,656529;21,094583
5,426467;35,834725;21,224047
5,427467;36,013032;21,353795
5,428467;36,191443;21,483818
5,429467;36,369952;21,614111
5,430467;36,548552;21,744669
5,431467;36,727237;21,875483
5,432467;36,905998;22,006548
5,433467;37,084830;22,137858
5,434467;37,263726;22,269406
5,435467;37,442679;22,401185
5,436467;37,621683;22,533189
5,437467;37,800730;22,665412
5,438467;37,979814;22,797846
5,439467;38,158928;22,930486
5,440467;38,338066;23,063325
5,441467;38,517221;23,196357
5,442467;38,696386;23,329574
5,443467;38,875555;23,462970
5,444467;39,054721;23,596538
5,445467;39,233877;23,730273
5,446467;39,413018;23,864167
5,447467;39,592136;23,998214
5,448467;39,771225;24,132407
5,449467;39,950278;24,266739
5,450467;40,129290;24,401203
5,451467;40,308253;24,535794
5,452467;40,487161;24,670505
5,453467;40,666007;24,805328
5,454467;40,844786;24,940257
5,455467;41,023491;25,075285
5,456467;41,202116;25,210406
5,457467;41,380654;25,345613
5,458467;41,559098;25,480899
5,459467;41,737443;25,616258
5,460467;41,915683;25,751683
5,461467;42,093810;25,887166
5,462467;42,271820;26,022703
5,463467;42,449705;26,158284
5,464467;42,627459;26,293905
5,465467;42,805077;26,429558
5,466467;42,982552;26,565237
5,467467;43,159878;26,700935
5,468467;43,337049;26,836644
5,469467;43,514059;26,972359
5,470467;43,690902;27,108073
5,471467;43,867571;27,243780
5,472467;44,044061;27,379471
5,473467;44,220366;27,515141
5,474467;44,396480;27,650784
5,475467;44,572396;27,786391
5,476467;44,748110;27,921958
5,477467;44,923615;28,057476
5,478467;45,098905;28,192940
5,479467;45,273975;28,328343
5,480467;45,448818;28,463678
5,481467;45,623429;28,598938
5,482467;45,797801;28,734118
5,483467;45,971931;28,869210
5,484467;46,145811;29,004208
5,485467;46,319435;29,139105
5,486467;46,492799;29,273894
5,487467;46,665897;29,408570
5,488467;46,838723;29,543126
5,489467;47,011271;29,677554
5,490467;47,183536;29,811850
5,491467;47,355512;29,946005
5,492467;47,527194;30,080014
5,493467;47,698576;30,213870
5,494467;47,869653;30,347568
5,495467;48,040420;30,481099
5,496467;48,210870;30,614459
5,497467;48,381000;30,747640
5,498467;48,550802;30,880637
5,499467;48,720272;31,013442
5,500467;48,889405;31,146050
5,501467;49,058196;31,278455
5,502467;49,226638;31,410649
5,503467;49,394728;31,542628
5,504467;49,562459;31,674384
5,505467;49,729826;31,805912
5,506467;49,896825;31,937204
5,507467;50,063450;32,068256
5,508467;50,229697;32,199061
5,509467;50,395559;32,329612
5,510467;50,561033;32,459905
5,511467;50,726112;32,589932
5,512467;50,890793;32,719687
5,513467;51,055069;32,849165
5,514467;51,218937;32,978360
5,515467;51,382391;33,107266
5,516467;51,545426;33,235876
5,517467;51,708038;33,364186
5,518467;51,870222;33,492188
5,519467;52,031972;33,619878
5,520467;52,193285;33,747248
5,521467;52,354155;33,874295
5,522467;52,514578;34,001011
5,523467;52,674548;34,127392
5,524467;52,834062;34,253430
5,525467;52,993115;34,379122
5,526467;53,151702;34,504461
5,527467;53,309818;34,629441
5,528467;53,467459;34,754057
5,529467;53,624620;34,878304
5,530467;53,781298;35,002175
5,531467;53,937486;35,125666
5,532467;54,093182;35,248771
5,533467;54,248380;35,371485
5,534467;54,403077;35,493802
5,535467;54,557267;35,615717
5,536467;54,710946;35,737224
5,537467;54,864111;35,858319
5,538467;55,016757;35,978996
5,539467;55,168879;36,099249
5,540467;55,320473;36,219075
5,541467;55,471536;36,338467
5,542467;55,622063;36,457421
5,543467;55,772049;36,575931
5,544467;55,921491;36,693993
5,545467;56,070384;36,811601
5,546467;56,218726;36,928751
5,547467;56,366510;37,045437
5,548467;56,513734;37,161655
5,549467;56,660393;37,277400
5,550467;56,806484;37,392668
5,551467;56,952002;37,507452
5,552467;57,096944;37,621750
5,553467;57,241306;37,735555
5,554467;57,385083;37,848864
5,555467;57,528272;37,961671
5,556467;57,670870;38,073973
5,557467;57,812872;38,185765
5,558467;57,954274;38,297041
5,559467;58,095074;38,407799
5,560467;58,235266;38,518032
5,561467;58,374848;38,627738
5,562467;58,513816;38,736912
5,563467;58,652166;38,845548
5,564467;58,789895;38,953644
5,565467;58,926998;39,061195
5,566467;59,063474;39,168197
5,567467;59,199317;39,274645
5,568467;59,334524;39,380536
5,569467;59,469092;39,485866
5,570467;59,603018;39,590630
5,571467;59,736298;39,694824
5,572467;59,868928;39,798445
5,573467;60,000906;39,901489
5,574467;60,132228;40,003952
5,575467;60,262890;40,105830
5,576467;60,392889;40,207120
5,577467;60,522222;40,307817
5,578467;60,650886;40,407918
5,579467;60,778878;40,507419
5,580467;60,906194;40,606318
5,581467;61,032830;40,704609
5,582467;61,158785;40,802290
5,583467;61,284054;40,899358
5,584467;61,408635;40,995808
5,585467;61,532525;41,091638
5,586467;61,655720;41,186844
5,587467;61,778218;41,281422
5,588467;61,900015;41,375371
5,589467;62,021108;41,468685
5,590467;62,141495;41,561363
5,591467;62,261173;41,653401
5,592467;62,380138;41,744796
5,593467;62,498387;41,835545
5,594467;62,615919;41,925644
5,595467;62,732729;42,015092
5,596467;62,848816;42,103885
5,597467;62,964176;42,192020
5,598467;63,078806;42,279494
5,599467;63,192704;42,366305
5,600467;63,305868;42,452449
5,601467;63,418293;42,537924
5,602467;63,529978;42,622728
5,603467;63,640920;42,706858
5,604467;63,751117;42,790311
5,605467;63,860565;42,873084
5,606467;63,969262;42,955175
5,607467;64,077205;43,036582
5,608467;64,184392;43,117303
5,609467;64,290821;43,197334
5,610467;64,396489;43,276673
5,611467;64,501392;43,355319
5,612467;64,605530;43,433268
5,613467;64,708899;43,510520
5,614467;64,811497;43,587070
5,615467;64,913322;43,662919
5,616467;65,014371;43,738062
5,617467;65,114642;43,812499
5,618467;65,214132;43,886226
5,619467;65,312839;43,959243
5,620467;65,410761;44,031547
5,621467;65,507896;44,103137
5,622467;65,604241;44,174010
5,623467;65,699794;44,244165
5,624467;65,794553;44,313599
5,625467;65,888515;44,382312
5,626467;65,981679;44,450301
5,627467;66,074042;44,517565
5,628467;66,165602;44,584102
5,629467;66,256358;44,649911
5,630467;66,346306;44,714990
5,631467;66,435445;44,779337
5,632467;66,523773;44,842951
5,633467;66,611287;44,905831
5,634467;66,697987;44,967975
5,635467;66,783869;45,029382
5,636467;66,868932;45,090050
5,637467;66,953174;45,149979
5,638467;67,036592;45,209167
5,639467;67,119186;45,267612
5,640467;67,200952;45,325314
5,641467;67,281890;45,382272
5,642467;67,361997;45,438484
5,643467;67,441271;45,493949
5,644467;67,519712;45,548666
5,645467;67,597316;45,602635
5,646467;67,674082;45,655855
5,647467;67,750008;45,708323
5,648467;67,825093;45,760041
5,649467;67,899335;45,811006
5,650467;67,972732;45,861218
5,651467;68,045282;45,910676
5,652467;68,116984;45,959379
5,653467;68,187836;46,007328
5,654467;68,257837;46,054520
5,655467;68,326985;46,100956
5,656467;68,395278;46,146634
5,657467;68,462714;46,191555
5,658467;68,529293;46,235718
5,659467;68,595012;46,279121
5,660467;68,659871;46,321766
5,661467;68,723867;46,363651
5,662467;68,786999;46,404775
5,663467;68,849266;46,445140
5,664467;68,910666;46,484743
5,665467;68,971198;46,523586
5,666467;69,030860;46,561667
5,667467;69,089652;46,598987
5,668467;69,147571;46,635545
5,669467;69,204616;46,671341
5,670467;69,260786;46,706375
5,671467;69,316079;46,740647
5,672467;69,370495;46,774156
5,673467;69,424032;46,806904
5,674467;69,476689;46,838889
5,675467;69,528464;46,870111
5,676467;69,579357;46,900572
5,677467;69,629366;46,930270
5,678467;69,678489;46,959207
5,679467;69,726726;46,987381
5,680467;69,774076;47,014794
5,681467;69,820537;47,041445
5,682467;69,866109;47,067335
5,683467;69,910790;47,092464
5,684467;69,954578;47,116833
5,685467;69,997474;47,140441
5,686467;70,039476;47,163288
5,687467;70,080583;47,185376
5,688467;70,120794;47,206705
5,689467;70,160107;47,227275
5,690467;70,198523;47,247087
5,691467;70,236040;47,266140
5,692467;70,272656;47,284436
5,693467;70,308372;47,301976
5,694467;70,343186;47,318759
5,695467;70,377097;47,334786
5,696467;70,410105;47,350058
5,697467;70,442209;47,364576
5,698467;70,473407;47,378340
5,699467;70,503699;47,391351
5,700467;70,533084;47,403610
5,701467;70,561561;47,415117
5,702467;70,589131;47,425873
5,703467;70,615791;47,435879
5,704467;70,641541;47,445137
5,705467;70,666380;47,453645
5,706467;70,690308;47,461407
5,707467;70,713324;47,468421
5,708467;70,735427;47,474691
5,709467;70,756618;47,480215
5,710467;70,776894;47,484996
5,711467;70,796255;47,489034
5,712467;70,814702;47,492330
5,713467;70,832232;47,494886
5,714467;70,848847;47,496702
5,715467;70,864544;47,497780
5,716467;70,879325;47,498121
5,717467;70,893187;47,497725
5,718467;70,906131;47,496594
5,719467;70,918156;47,494729
5,720467;70,929262;47,492132
5,721467;70,939449;47,488803
5,722467;70,948715;47,484744
5,723467;70,957061;47,479956
5,724467;70,964486;47,474440
5,725467;70,970989;47,468198
5,726467;70,976571;47,461231
5,727467;70,981231;47,453541
5,728467;70,984969;47,445128
5,729467;70,987785;47,435994
5,730467;70,989677;47,426141
5,731467;70,990647;47,415569
5,732467;70,990694;47,404282
5,733467;70,989817;47,392279
5,734467;70,988016;47,379562
5,735467;70,985291;47,366133
5,736467;70,981643;47,351994
5,737467;70,977070;47,337146
5,738467;70,971573;47,321590
5,739467;70,965152;47,305329
5,740467;70,957806;47,288363
5,741467;70,949535;47,270695
5,742467;70,940341;47,252325
5,743467;70,930221;47,233257
5,744467;70,919177;47,213491
5,745467;70,907208;47,193028
5,746467;70,894315;47,171872
5,747467;70,880497;47,150023
5,748467;70,865755;47,127484
5,749467;70,850088;47,104255
5,750467;70,833497;47,080339
5,751467;70,815982;47,055738
5,752467;70,797543;47,030454
5,753467;70,778180;47,004487
5,754467;70,757893;46,977841
5,755467;70,736683;46,950517
5,756467;70,714550;46,922516
5,757467;70,691493;46,893842
5,758467;70,667514;46,864495
5,759467;70,642613;46,834478
5,760467;70,616789;46,803792
5,761467;70,590043;46,772440
5,762467;70,562376;46,740423
5,763467;70,533788;46,707744
5,764467;70,504279;46,674404
5,765467;70,473850;46,640406
5,766467;70,442500;46,605752
5,767467;70,410231;46,570443
5,768467;70,377043;46,534481
5,769467;70,342937;46,497870
5,770467;70,307913;46,460610
5,771467;70,271971;46,422705
5,772467;70,235112;46,384155
5,773467;70,197336;46,344964
5,774467;70,158645;46,305132
5,775467;70,119038;46,264664
5,776467;70,078517;46,223560
5,777467;70,037082;46,181823
5,778467;69,994734;46,139455
5,779467;69,951473;46,096459
5,780467;69,907300;46,052835
5,781467;69,862217;46,008588
5,782467;69,816222;45,963719
5,783467;69,769318;45,918230
5,784467;69,721506;45,872123
5,785467;69,672785;45,825401
5,786467;69,623158;45,778067
5,787467;69,572624;45,730122
5,788467;69,521184;45,681568
5,789467;69,468841;45,632409
5,790467;69,415593;45,582646
5,791467;69,361444;45,532282
5,792467;69,306392;45,481319
5,793467;69,250440;45,429759
5,794467;69,193589;45,377606
5,795467;69,135839;45,324861
5,796467;69,077192;45,271526
5,797467;69,017648;45,217605
5,798467;68,957209;45,163099
5,799467;68,895876;45,108012
5,800467;68,833651;45,052345
5,801467;68,770533;44,996100
5,802467;68,706525;44,939282
5,803467;68,641628;44,881891
5,804467;68,575843;44,823930
5,805467;68,509171;44,765403
5,806467;68,441614;44,706311
5,807467;68,373173;44,646656
5,808467;68,303849;44,586443
5,809467;68,233644;44,525672
5,810467;68,162559;44,464347
5,811467;68,090595;44,402470
5,812467;68,017755;44,340044
5,813467;67,944039;44,277071
5,814467;67,869449;44,213554
5,815467;67,793986;44,149495
5,816467;67,717653;44,084898
5,817467;67,640450;44,019764
5,818467;67,562379;43,954096
5,819467;67,483443;43,887897
5,820467;67,403642;43,821170
5,821467;67,322978;43,753917
5,822467;67,241453;43,686141
5,823467;67,159069;43,617845
5,824467;67,075827;43,549031
5,825467;66,991730;43,479701
5,826467;66,906779;43,409860
5,827467;66,820975;43,339508
5,828467;66,734322;43,268650
5,829467;66,646820;43,197287
5,830467;66,558472;43,125422
5,831467;66,469279;43,053059
5,832467;66,379244;42,980200
5,833467;66,288368;42,906847
5,834467;66,196654;42,833003
5,835467;66,104104;42,758672
5,836467;66,010719;42,683856
5,837467;65,916503;42,608557
5,838467;65,821456;42,532778
5,839467;65,725581;42,456523
5,840467;65,628881;42,379794
5,841467;65,531357;42,302593
5,842467;65,433012;42,224924
5,843467;65,333848;42,146789
5,844467;65,233868;42,068192
5,845467;65,133073;41,989135
5,846467;65,031467;41,909620
5,847467;64,929051;41,829651
5,848467;64,825828;41,749231
5,849467;64,721800;41,668362
5,850467;64,616970;41,587047
5,851467;64,511341;41,505289
5,852467;64,404914;41,423092
5,853467;64,297693;41,340457
5,854467;64,189680;41,257387
5,855467;64,080878;41,173887
5,856467;63,971289;41,089957
5,857467;63,860917;41,005602
5,858467;63,749763;40,920824
5,859467;63,637830;40,835627
5,860467;63,525122;40,750012
5,861467;63,411641;40,663984
5,862467;63,297390;40,577544
5,863467;63,182372;40,490696
5,864467;63,066589;40,403443
5,865467;62,950045;40,315787
5,866467;62,832743;40,227732
5,867467;62,714685;40,139280
5,868467;62,595874;40,050435
5,869467;62,476315;39,961200
5,870467;62,356009;39,871577
5,871467;62,234960;39,781569
5,872467;62,113171;39,691179
5,873467;61,990644;39,600411
5,874467;61,867385;39,509267
5,875467;61,743395;39,417750
5,876467;61,618677;39,325864
5,877467;61,493236;39,233611
5,878467;61,367074;39,140994
5,879467;61,240195;39,048016
5,880467;61,112603;38,954680
5,881467;60,984299;38,860990
5,882467;60,855289;38,766947
5,883467;60,725576;38,672557
5,884467;60,595162;38,577820
5,885467;60,464052;38,482741
5,886467;60,332249;38,387321
5,887467;60,199757;38,291566
5,888467;60,066580;38,195476
5,889467;59,932721;38,099056
5,890467;59,798183;38,002309
5,891467;59,662971;37,905237
5,892467;59,527088;37,807844
5,893467;59,390538;37,710132
5,894467;59,253326;37,612105
5,895467;59,115454;37,513765
5,896467;58,976927;37,415117
5,897467;58,837748;37,316162
5,898467;58,697922;37,216904
5,899467;58,557453;37,117346
5,900467;58,416344;37,017491
5,901467;58,274600;36,917342
5,902467;58,132225;36,816903
5,903467;57,989223;36,716176
5,904467;57,845597;36,615164
5,905467;57,701353;36,513871
5,906467;57,556494;36,412299
5,907467;57,411025;36,310452
5,908467;57,264950;36,208333
5,909467;57,118274;36,105945
5,910467;56,971000;36,003291
5,911467;56,823133;35,900374
5,912467;56,674677;35,797197
