t,V,θ,Eq,Ed,ψ1d,ψ2q,δ,ω,Id,Iq,Pg,Qg,dEq,dEd,dψ1d,dψ2q,dδ,dω,Efd,Vt,Vr,Vf,dEfd,dVt,dVr,dVf,Pm,Pv,Tm,dPm,dPv
1.000668173836771,1.0475205406162778,0.09514029764797194,1.041122270203023,0.4841339126545501,0.8818949129435615,-0.6631329549981825,0.8690548411844694,0.999999224930334,0.7320773277897663,0.3825566983045858,6.580735332925495,2.146854822716483,-0.0015911442289390915,0.00334679040844392,-0.04830642088097789,-0.044791939987713705,-0.00027433848582915403,-0.0011599909923746252,2.217788906988827,1.049184835283877,-0.09291573281366072,2.8913924369579993e-10,2.042970100026763e-5,-0.16642946675992085,0.02829883931294232,1.236043592436985e-6,0.8125000030252203,0.8125000103713641,0.8125006327698143,9.037449796707842e-6,3.098204399640871e-5
1.0009005821278216,1.0475217317024514,0.09513308614963513,1.0411218999583276,0.4841346951494578,0.8818837115104539,-0.6631433275983099,0.8690547663390689,0.9999989553398947,0.7320769426701061,0.3825531501411558,6.58073461584241,2.1468287737346334,-0.001595011010041227,0.003386961788413663,-0.0480881018934796,-0.04447009675064435,-0.00036974408597934894,-0.0011599806669922524,2.2177889135768485,1.0491466146361887,-0.09290808658971715,6.87714401502002e-10,3.668886497458342e-5,-0.1624887907496906,0.0374698022956496,2.2196261251619287e-6,0.8125000054906276,0.8125000188230532,0.8125008542778555,1.2178545885338352e-5,4.174866224783302e-5
1.0011329904188722,1.0475228959291818,0.09512591433410895,1.041121528817347,0.48413548693254094,0.8818725607226641,-0.6631536255778863,0.8690546693214044,0.9999986857529618,0.7320765317815483,0.3825495533940253,6.580733155030915,2.1468032070513305,-0.0015988557730690284,0.003426689950221713,-0.04787064928164787,-0.04414990014607926,-0.00046514227728069383,-0.0011599601103209455,2.21778892440094,1.0491093002564433,-0.09289834298830761,1.3425340797338578e-9,5.718576928413185e-5,-0.15863673536441186,0.046325735357019684,3.459458903467482e-6,0.8125000086859292,0.8125000297764866,0.8125010765130625,1.531850728408491e-5,5.251058981233034e-5
1.0013653987099227,1.0475240336891385,0.0951187815881484,1.041121156785712,0.48413628789107954,0.8818614603584799,-0.6631638493585496,0.8690545501340918,0.999998416172122,0.7320760954169877,0.3825459095383627,6.580730964843263,2.1467781125450816,-0.0016026755476959897,0.00346592064106402,-0.04765417892677723,-0.04383157634865098,-0.0005605276125687931,-0.00115992820232125,2.2177889405255224,1.049072869752975,-0.09288658145453756,2.317957620760174e-9,8.231047674273175e-5,-0.1548827240878032,0.0548346110669127,4.979076182331021e-6,0.8125000126108123,0.8125000432303888,0.8125012994730212,1.845704165539365e-5,6.326672302968358e-5
1.001706871057844,1.0475256581508985,0.09510837124349639,1.0411206085637705,0.48413748113843763,0.8818452418582391,-0.6631787372018753,0.8690543348037483,0.999998020099167,0.7320754086479394,0.38254047316363293,6.580726452278796,2.1467420781989044,-0.0016082458339307664,0.0035227380218280447,-0.04733775882419559,-0.0433670283958577,-0.0007006558275310024,-0.0011598628433605216,2.2177889758770117,1.0490209025414543,-0.09286579501078494,4.456293078158453e-9,0.00012648253321697326,-0.14952478321178694,0.06678274291237021,7.65034690005084e-6,0.8125000197003971,0.8125000675312158,0.812501628373048,2.3066090575983263e-5,7.906096141328082e-5
1.0020483434057654,1.0475272274482654,0.09509804215560436,1.0411200584482083,0.4841386936224641,0.8818291310770257,-0.6631934670529164,0.8690540716283377,0.9999976240522013,0.7320746683477015,0.3825349423694544,6.580720436428254,2.146707013033217,-0.0016137665040474119,0.003578591764752899,-0.04702326602012334,-0.042906215170173956,-0.000840756223315219,-0.0011597760671535388,2.2177890277376915,1.0489707336382073,-0.09284103809727218,7.5929332113188e-9,0.00017893906526011226,-0.14434911497780278,0.07809344835877516,1.082214890744341e-5,0.8125000283633448,0.8125000972233192,0.8125019588255853,2.7672230819306487e-5,9.48434373467238e-5
1.0023898157536868,1.047528742721342,0.09508779253716189,1.0411195064562384,0.4841399250105675,0.8818131273481677,-0.6632080402084397,0.8690537606174132,0.9999972280385747,0.732073875362211,0.38252932130574085,6.580712958155986,2.146672888351988,-0.001619236345382216,0.0036334692567581727,-0.04671073661227088,-0.04244923522430884,-0.0009808275795661113,-0.0011596678584694185,2.2177890989153184,1.0489223007138295,-0.09281252807160124,1.1897489714720982e-8,0.00023946893397190546,-0.13935450908583333,0.08877477019904456,1.4481558902551607e-5,0.8125000385986492,0.8125001323026275,0.8125022908236571,3.227537274311997e-5,0.00011061379917702159
1.0027312881016082,1.047530205085576,0.09507762063720918,1.041118952605012,0.4841411749754759,0.881797230010449,-0.663222457963441,0.8690534017815328,0.9999968320654197,0.7320730305176496,0.382523613985147,6.580704057156466,2.1466396763246425,-0.0016246561122212338,0.0036873973179050966,-0.04640013357107746,-0.041996040069857556,-0.0011208662769261705,-0.0011595391089317547,2.217789192059206,1.0488755437145325,-0.09278047299258768,1.7529944510841763e-8,0.0003075215980131713,-0.1345322834065037,0.0988608680962337,1.8595155035610415e-5,0.8125000504052742,0.8125001727649703,0.8125026243604345,3.687543087129633e-5,0.00012637178430687228
1.0030727604495295,1.0475316156376526,0.09506752473168661,1.041118396911718,0.4841424431934347,0.8817814384046473,-0.6632367216185221,0.8690529951320647,0.9999964361396873,0.7320721346247393,0.38251782430306835,6.580693772156217,2.146607349846138,-0.001630025392792782,0.003740380660237256,-0.046091461518851615,-0.04154666912536383,-0.0012608706838863131,-0.001159390230342883,2.217789309672025,1.048830404565971,-0.09274507261523644,2.4641360360046863e-8,0.00038270012281695943,-0.12987751886537677,0.10837317207002918,2.3138771491450908e-5,0.8125000637821558,0.8125002186060801,0.812502959429207,4.147233392967893e-5,0.00014211713275397747
1.0037557051453723,1.047534285595233,0.09504755414896467,1.0411172800675697,0.48414503311352974,0.8817501697693367,-0.6632647918346566,0.8690520384418032,0.9999956444574186,0.7320701928590122,0.38250601287894703,6.5806692003564065,2.1465452486051446,-0.0016406132295267485,0.003843569726711715,-0.04547985266497646,-0.04065937269354067,-0.0015407662376511109,-0.0011590343625630343,2.217789627667777,1.0487447566975348,-0.09266499729069502,4.386597340061862e-8,0.0005528369301858764,-0.121047076103459,0.12577099630702115,3.341896925013238e-5,0.8125000952423072,0.812500326407106,0.8125036341364831,5.065636484429681e-5,0.00017356888619312396
1.004438649841215,1.0475367609654085,0.09502786758057861,1.0411161560610518,0.48414769226269067,0.8817193162349221,-0.6632922612936476,0.8690508906540391,0.9999948530437034,0.7320680562261966,0.3824939158504344,6.580639532842457,2.1464863824525757,-0.0016510004348544724,0.003943136414519384,-0.0448758249307652,-0.03978736031234266,-0.0018204949788157385,-0.0011586046073249496,2.2177900701718487,1.048664931226547,-0.09257374057609634,7.06125182708895e-8,0.0007467019019092514,-0.11281790453157249,0.14115384308364032,4.512900755674835e-5,0.8125001329700587,0.8125004556697503,0.8125043148942579,5.982684879130587e-5,0.000204966962074324
1.0051215945370577,1.0475390497979358,0.09500845228436328,1.0411150250291126,0.4841504181988204,0.8816888726478741,-0.6633191404476656,0.8690495518889377,0.9999940619475695,0.7320657306292201,0.38248156018128915,6.580605044071561,2.1464305608119028,-0.0016611873332742,0.004039173471226936,-0.04427930686829097,-0.038930662455366444,-0.00210003904321606,-0.0011581050871184724,2.2177906523327118,1.0485905324707696,-0.09247261712177804,1.0579326728223372e-7,0.0009612909457281662,-0.10514722898602555,0.15469710064003533,5.808627376864543e-5,0.8125001769559516,0.812500606356641,0.8125050016532519,6.89831938152537e-5,0.0002363093285811242
1.0058045392329005,1.0475411598480326,0.09498929594657053,1.0411138871080579,0.4841532085426782,0.8816588339106065,-0.6633454397316599,0.8690480222779351,0.9999932712154559,0.7320632217358545,0.38246897119936335,6.580565994566383,2.1463776034014934,-0.0016711753453504852,0.004131769926676367,-0.04369021059750564,-0.03808920861727727,-0.0023793834751525953,-0.0011575392210937964,2.2177913875170203,1.0485211909075678,-0.09236283567590747,1.5021221806634657e-7,0.0011943955757694775,-0.09800149504210016,0.16653471624523813,7.215662192138251e-5,0.812500227190167,0.8125007784291879,0.8125056943659241,7.812494129247886e-5,0.0002675944443864511
1.0064874839287432,1.0475430985927017,0.09497038665858185,1.0411127424334274,0.48415606097516545,0.881629194980409,-0.6633711695494534,0.8690463019628811,0.9999924808914052,0.7320605349955588,0.38245617271836857,6.58052263188075,2.146327339490229,-0.0016809654381652176,0.00422101353456682,-0.0431084596238248,-0.03726296581160478,-0.0026585127665058827,-0.001156910570497257,2.217792287503366,1.0484565607869338,-0.0922455095173192,2.0457688939798056e-7,0.0014436257507689258,-0.09134518003751016,0.17680976229935141,8.719483707133142e-5,0.8125002836625564,0.8125009718476794,0.8125063929863614,8.725159119650939e-5,0.00029882060533717697
1.007170428624586,1.0475448732380657,0.09495171290509505,1.0411115911399826,0.4841589732364124,0.8815999508679276,-0.6633963402708019,0.8690443910958026,0.9999916910171208,0.7320576756412334,0.3824431870863709,6.58047519099921,2.146279607604094,-0.001690558742709098,0.004306991711242079,-0.042533976147245564,-0.03645188453192006,-0.00293741189269671,-0.0011562225898146734,2.2177933625432473,1.0483963193930268,-0.09212165971038655,2.6950203208240014e-7,0.0017067297647020208,-0.08514429396890597,0.18565826881854794,0.00010306413349717288,0.8125003463626468,0.8125011865712998,0.8125070974702053,9.63626605445858e-5,0.0003299861665697498
1.0078533733204287,1.0475464907186331,0.09493326356581175,1.041110433361647,0.48416194312550515,0.8815710966370998,-0.6634209622247702,0.8690422898386679,0.9999909016320168,0.7320546486976346,0.3824300351976424,6.580423894400734,2.146234255450229,-0.0016999566078992085,0.004389790468868008,-0.04196668076778349,-0.03565589318604712,-0.0032160666892260973,-0.0011554785512540937,2.2177946214249005,1.0483401663328844,-0.09199221836550403,3.455135183076433e-7,0.0019816628570918813,-0.07936725163667928,0.19320546698805413,0.00011964033042216034,0.8125004152796452,0.812501422558147,0.8125078077746761,0.00010545769780059068,0.0003610895936417706
1.008786181219429,1.0475484581070738,0.09490840748420758,1.0411088417597745,0.48416608881742634,0.8815323068515951,-0.6634537243616436,0.8690391125072827,0.999989824298854,0.7320502522398243,0.382411838173945,6.580347981215942,2.14617589622099,-0.001712479941447873,0.004497894631736233,-0.04120330253892901,-0.03459287904157168,-0.0035962526540475118,-0.0011543770994427208,2.217796651278973,1.0482695704311122,-0.09180791577721359,4.6804423401756673e-7,0.0023731584529674667,-0.07211106324076043,0.20160799085228479,0.00014323282283633417,0.81250051943536,0.8125017791609963,0.8125087872819681,0.00011785362849181779,0.0004034697135088902
1.0097189891184293,1.0475501610058882,0.094883923733894,1.0411072386431506,0.48417033273490107,0.8814942230434469,-0.6634855078577598,0.8690355807715322,0.9999887480364583,0.7320455638033316,0.38239341342088207,6.580265771855798,2.1461213666117813,-0.0017246457823428493,0.004600425695237808,-0.0404529859370954,-0.03355756838198423,-0.003975927653331619,-0.0011531838674490812,2.217799053427826,1.0482054254968638,-0.09161670782104772,6.13003770654362e-7,0.00277930545046354,-0.06552602256860049,0.2080488970764719,0.00016769390292911823,0.8125006351394063,0.8125021752397806,0.8125097774697266,0.00013021791392491021,0.0004457280361714017
1.0106517970174296,1.0475516148720414,0.09485978720273713,1.0411056243430215,0.484174669773564,0.8814568331242006,-0.6635163384007312,0.8690316951215572,0.9999876729272805,0.732040594495948,0.382374802939013,6.580177735090649,2.1460703501225664,-0.0017364589433233348,0.0046975840938703025,-0.03971552660701861,-0.03254962440265245,-0.004355063175084357,-0.0011519055324239913,2.217801839856688,1.048147133994448,-0.09142031530283941,7.811003387671931e-7,0.0031965841323558027,-0.0595521207471332,0.21275710199604922,0.0001928100758545773,0.8125007623618431,0.8125026106794643,0.812510778241245,0.00014254966721643722,0.00048786156618263276
1.0115846049164299,1.047552834398013,0.09483597389137227,1.041103999186339,0.4841790950110498,0.8814201251889916,-0.6635462413762453,0.8690274560735896,0.9999865990476912,0.7320353548250065,0.3823560450133586,6.58008430683727,2.1460225540907167,-0.001747923732533403,0.004789560974460323,-0.03899073606755051,-0.03156874503085654,-0.004733631320314467,-0.0011505485584960705,2.2178050193274657,1.048094153179804,-0.09122024978180555,9.728466244074141e-7,0.003621507371338718,-0.05413068170167446,0.21595755031195746,0.00021836978549527684,0.8125009010719144,0.8125030853622447,0.812511789503831,0.00015484800381733584,0.0005298672995742416
1.0125174128154302,1.0475538335925434,0.09481246078974676,1.0411023634953265,0.48418360370168245,0.8813840875192537,-0.6635752418185366,0.869022864167621,0.99998552646848,0.7320298546869916,0.382337174754919,6.579985894573206,2.1459777064959256,-0.0017590460378269074,0.004876543636190764,-0.03827840235172458,-0.03061447344889991,-0.005111609263331238,-0.001149118399115961,2.2178085978686344,1.0480459891174365,-0.09101783982169355,1.1885896147577033e-6,0.0040517457910004915,-0.04921627048283296,0.21781529071993888,0.00024423200720360435,0.8125010512381294,0.8125035991678494,0.8125128111679399,0.00016711224688402217,0.0005717429794805572
1.0134502207144305,1.0475546257177968,0.09478922598649939,1.0411007175875824,0.4841881912707579,0.8813487085759354,-0.6636033644107016,0.8690179199664283,0.9999844552551065,0.7320241035004139,0.3823182237808602,6.579882874502404,2.1459355576988064,-0.0017698299732657639,0.0049587112206307404,-0.03757835131324321,-0.029686505772707865,-0.005488971220679908,-0.0011476209830449554,2.21781257894085,1.0480021942534654,-0.09081424082952055,1.4285206605981168e-6,0.004484184211582687,-0.04475555945789103,0.21853341313283822,0.0002702077896655119,0.8125012128282899,0.8125041519736115,0.8125138431482796,0.00017934156458085444,0.00061348576602598
1.0143830286134308,1.0475552232882315,0.09476624868513182,1.0410990617755416,0.4841928533095354,0.8813139770056824,-0.6636306334258677,0.8690126240530168,0.9999833854682361,0.732018110301298,0.38229922033735697,6.579775592262914,2.145895879629271,-0.0017802823548397698,0.005036240089759615,-0.03689036140077153,-0.02878427967807208,-0.0058656992987889366,-0.0011460607157877149,2.2178169639589598,1.047962361058428,-0.09061046298117474,1.6927072603100638e-6,0.004917470824758815,-0.040715209530202405,0.21822421745824638,0.00029621561964200715,0.8125013858095871,0.8125047436548188,0.812514885364109,0.0001915354672490962,0.0006550940641270533
1.015315836512431,1.0475556383314113,0.09474350877153717,1.0410973963667771,0.4841975855692204,0.8812798816303987,-0.6636570727463318,0.86900697703014,0.9999823171638981,0.7320118834630159,0.3822801906529531,6.5796643748047225,2.145858457966272,-0.001790406962406022,0.005109297061886563,-0.03621427535092275,-0.027907503813908077,-0.0062417694548278614,-0.0011444430557449629,2.217821752342732,1.047926120849752,-0.090407375270167,1.981096120149411e-6,0.005348780355667785,-0.03704635596073673,0.21707305855375017,0.0003220841500880432,0.8125015701486052,0.8125053740847098,0.8125159377357016,0.00020369316013022515,0.0006965651414820151
1.0162486444114314,1.0475558824250704,0.0947209867668277,1.041095721663342,0.4842023839561747,0.8812464114574151,-0.6636827057939192,0.8690009795174497,0.9999812503940712,0.7320054307527909,0.38226115928667026,6.579549533011522,2.145823090071823,-0.0018002115977560286,0.0051780477826974475,-0.035549857266988505,-0.02705550564597049,-0.006617168870739364,-0.0011427713491077773,2.217826942077321,1.047893136968228,-0.0902057354810626,2.2935472802946503e-6,0.0057777081731855435,-0.033727519442269364,0.21514080344170228,0.0003477895245766497,0.812501765811437,0.8125060431348898,0.8125170001841678,0.0002158143559583131,0.0007378981260201077
1.0171814523104317,1.0475559660420886,0.0946986649213018,1.0410940379621747,0.48420724452616326,0.8812135556675585,-0.6637075555593587,0.8689946321513552,0.999980185206774,0.7319987601740493,0.3822421456145297,6.5794313311423895,2.1457896049651817,-0.0018096997816752774,0.005242647459463043,-0.03489696402616446,-0.026228000500835374,-0.0069918752899682185,-0.001141050583885815,2.217832529687069,1.0478631044803555,-0.09000619025849813,2.6298324892658627e-6,0.0062017252845530625,-0.030714323580992096,0.21259485739090594,0.0003731783917137077,0.8125019727636711,0.8125067506752756,0.8125180726409277,0.00022789830300859703,0.0007790904172954477
1.018114260209432,1.04755589955316,0.09467652555117903,1.0410923455550767,0.48421216347949647,0.8811813036129912,-0.663731644592485,0.8689879355838952,0.9999791216463291,0.7319918787780776,0.38222316915707305,6.579310033256153,2.145757832785763,-0.0018188783417793732,0.005303250124261065,-0.03425538509705191,-0.025424389549519442,-0.0073658757840648435,-0.00113928400124577,2.2178385104195115,1.0478357475789617,-0.08980928580259764,2.989646390230568e-6,0.006620256155417672,-0.02798462813596451,0.2095018471808417,0.00039821642019945554,0.812502190970432,0.8125074965742257,0.8125191550335805,0.00023994467658134517,0.0008201409832706587
1.0190470681084323,1.0475556929562517,0.09465455149824178,1.0410906447284085,0.4842171371566076,0.8811496448216444,-0.6637549949667896,0.868980890480932,0.9999780597537459,0.7319847930763929,0.3822042482305771,6.579185891199934,2.1457276124713123,-0.0018277529846145988,0.005360003165214305,-0.03362493567003026,-0.024644170115378103,-0.007739155804352826,-0.0011374750746795375,2.217844878567328,1.0478108154493015,-0.08961548559417354,3.3726261141747333e-6,0.007032293300468711,-0.025512141786079634,0.2059488626494196,0.00042284292415131037,0.812502420396449,0.8125082806987944,0.8125202472900848,0.0002519530600893173,0.0008610484420822625
1.0199798760074326,1.0475553552511327,0.09463272717846902,1.0410889357630744,0.4842221620333133,0.8811185689955059,-0.6637776282713993,0.8689734975210877,0.999976999566968,0.7319775098615581,0.3821853966660243,6.579059115901851,2.145698810409963,-0.0018363292170492944,0.005413048794378969,-0.033005437739385746,-0.023886851158620537,-0.008111701357726821,-0.001135627116193109,2.21785162763183,1.0477880798974244,-0.0894251800435669,3.778361216420627e-6,0.007436891856742711,-0.02327182991273591,0.20201846807819387,0.0004470010066796357,0.8125026610060959,0.81250910291486,0.8125213493478546,0.0002639230481353146,0.000901811443045101
1.0209126839064329,1.047554895154042,0.0946110374008825,1.0410872189345632,0.4842272347161362,0.8810880660079747,-0.663799565608116,0.8689657573948366,0.999975941121091,0.7319700353607951,0.3821666275942857,6.578929910378491,2.1456712986596407,-0.0018446130417452014,0.0054625249945026814,-0.03239670404855346,-0.0231518882969277,-0.00848350075394141,-0.0011337429679093367,2.217858750451649,1.0477673333736155,-0.08923869434646702,4.206401493208771e-6,0.007833521174187667,-0.021243845902236293,0.19777073551827648,0.00047065898579540976,0.8125029127634182,0.8125099630872247,0.8125224611436298,0.0002758543319463335,0.0009424289840432582
1.0218454918054332,1.047554321450848,0.09458946677992007,1.0410854945131531,0.4842323519377436,0.8810581258980329,-0.6638208276048139,0.8689576708040959,0.999974884448488,0.7319623748574121,0.38214795529382434,6.578798485854967,2.1456449444565155,-0.0018526097716284153,0.005508564537692387,-0.03179856354906145,-0.02243879674199724,-0.008854541479408505,-0.0011318255691360728,2.2178662392283583,1.0477483881738066,-0.08905629101013338,4.65625851784038e-6,0.008221415728309612,-0.019406250911763272,0.19327647266590783,0.0004937708413930226,0.8125031756321434,0.8125108610796392,0.8125235826087872,0.0002877465529256933,0.0009828998712640507
1.0227782997044335,1.0475536416663234,0.09456800195303883,1.041083762763883,0.48423751055263076,0.8810287388695466,-0.6638414344070792,0.8689492384612214,0.9999738295790391,0.7319545343886061,0.3821293881916919,6.578665000604638,2.1456196502152434,-0.0018603253372099747,0.005551295849962891,-0.03121083353534485,-0.021747026393256864,-0.00922481369443353,-0.0011298773198025567,2.217874085675425,1.0477310742622272,-0.0888781786824299,5.12741469395821e-6,0.008600300065882327,-0.017743164982618995,0.18858006383847736,0.0005163203897604322,0.8125034495757163,0.8125117967549282,0.8125247136886299,0.0002995994656288237,0.0010232233199280406
1.0237111076034338,1.0475528633540356,0.09454662945207128,1.0410820239465257,0.48424270753310955,0.8809998952909499,-0.6638614056710163,0.8689404610880864,0.9999727765403428,0.7319465191337772,0.38211093568279,6.578529619515568,2.1455953140978017,-0.0018677651990456423,0.0055908431986954,-0.030633341682423428,-0.02107606830966712,-0.00959430709727332,-0.0011279006639173816,2.2178822811503305,1.04771523731184,-0.0887045200488585,5.619331283796803e-6,0.008969741168542707,-0.01623740202297314,0.18373286651217668,0.0005382818244570711,0.8125037345573332,0.8125127699751121,0.8125258543235526,0.0003114127964935323,0.001063398436598746
1.024643915502434,1.0475519940713205,0.09452533574276692,1.0410802783156494,0.4842479399650523,0.880971585693094,-0.6638807605642519,0.8689313394153566,0.9999717253578936,0.7319383335637786,0.3820926080037619,6.578392512796701,2.1455718310869276,-0.0018749348966537072,0.005627326584751965,-0.030065915281224487,-0.02042540055123636,-0.009963012516972913,-0.0011258977919233297,2.217890816743094,1.0477007372119476,-0.0885354375493405,6.1314537788435765e-6,0.009329482350452313,-0.01487425668335439,0.1787760167534026,0.0005596400602446963,0.8125040305399689,0.8125137806014937,0.8125270044501947,0.00032318631460292297,0.0011034244779049656
1.0255767234014344,1.0475510404265638,0.09450410881079868,1.0410785261207114,0.4842532050439434,0.8809438007664511,-0.6638995177707543,0.8689218741819309,0.9999706760552244,0.7319299826280405,0.38207441120790303,6.578253812201888,2.1455491215823317,-0.0018818398692111904,0.005660860007484971,-0.029508384669063196,-0.019794504559708947,-0.010330921753705804,-0.0011238706556436812,2.217899683334557,1.0476874469538038,-0.08837101745497523,6.663215430468306e-6,0.009679376440558937,-0.01364096299339834,0.1737433582358417,0.0005803866522297568,0.8125043374863925,0.8125148284947203,0.8125281640150922,0.00033491982316508236,0.001143300818037621
1.0265095313004347,1.047550008425504,0.09448293759276473,1.0410767676060906,0.4842585000722078,0.8809165313600141,-0.6639176954911747,0.8689120661344759,0.9999696286540194,0.7319214713145169,0.38205634899524915,6.578113627070935,2.1455271206938553,-0.0018884855851997384,0.005691558251041776,-0.028960579203197657,-0.019182860108556438,-0.010698026516808998,-0.0011218212322537276,2.217908871652393,1.047675251685787,-0.08821131348570949,7.214040647759655e-6,0.010019267595250752,-0.012524569699256,0.1686693884388318,0.0006005126312905723,0.8125046553591864,0.8125159135148408,0.81252933296953,0.00034661312333580084,0.0011830268251056667
1.027442339199435,1.0475489046556807,0.09446181001825635,1.0410750030111928,0.48426382245440647,0.8808897684783872,-0.6639353114480665,0.8689019160267235,0.999968583174292,0.7319128032714056,0.38203842894189816,6.577972098551407,2.1455057426833717,-0.001894877263364182,0.005719526559910339,-0.02842233520141934,-0.018589961705105622,-0.0110643197836438,-0.0011197511694586305,2.2179183723452156,1.0476640473181213,-0.08805635194156715,7.783349487309421e-6,0.010349122721341026,-0.011514614777845534,0.1635796824300045,0.0006200164564485715,0.8125049841207689,0.8125170355213882,0.8125305112529849,0.00035826605788757694,0.0012226020076460957
1.0283751470984352,1.0475477353471783,0.09444071457013319,1.041073232570504,0.4842691696940781,0.8808635032802364,-0.6639523828887162,0.8688914246189878,0.9999675396345027,0.7319039820287816,0.38202065754509484,6.5778293562909935,2.1454849094563553,-0.0019010201916794085,0.005744870947914358,-0.027893487004334732,-0.01801529856769257,-0.011429794553320485,-0.0011176621204835888,2.2179281760339093,1.0476537395730967,-0.08790613521662678,8.370560763861726e-6,0.010668920508436897,-0.010600689170582843,0.1584994016002451,0.0006388973086653335,0.8125053237334124,0.8125181943734412,0.8125316988069909,0.000369878473186422,0.0012620258891672441
1.0293079549974355,1.0475465052053101,0.0944196422202648,1.0410714565136956,0.48427453938972864,0.880837727075742,-0.6639689265916543,0.8688805926776418,0.9999664980516966,0.731895012390449,0.3820030340852229,6.5776854651563745,2.1454645853141603,-0.0019069194395542755,0.005767690099166542,-0.027373874537309703,-0.017458374607521854,-0.011794444698734717,-0.0011155555052055949,2.2179382733601134,1.0476442429711603,-0.08776064539443344,8.975094983184434e-6,0.010978713523516119,-0.009774063925864794,0.15344790793288623,0.000657158831284345,0.8125056741592611,0.8125193899296853,0.8125328955915507,0.0003814502442090503,0.0013012980894299229
1.0302407628964358,1.047545219425869,0.09439858309482986,1.0410696750656787,0.4842799292324649,0.8808124313252149,-0.6639849588705885,0.8688694209748069,0.9999654584415817,0.7318858979564444,0.38198556123315974,6.577540517767307,2.1454447160971304,-0.0019125801051177052,0.005788082767122416,-0.02686333689610875,-0.016918691867841573,-0.012158264142310379,-0.0011134327363994147,2.2179486550140264,1.0476354802407153,-0.08761984633027385,9.596376023360221e-6,0.011278562510651723,-0.009026100616030762,0.14844414818789156,0.0006748051661813528,0.8125060353603428,0.812520622048452,0.812534101556151,0.0003929812494025052,0.0013404182416744646
1.031080290005536,1.0475440194693513,0.09437963214943418,1.041068067335125,0.48428479547958975,0.8807900689986256,-0.6639989637694567,0.8688590765885552,0.9999645244911446,0.7318775731843696,0.38196996999048716,6.577409265897743,2.145427160138273,-0.0019174747614596104,0.00580443740630291,-0.026411483091716478,-0.016447319402877133,-0.012484987034039989,-0.001111509423045823,2.2179582339823196,1.0476281632001183,-0.08749709594694904,1.0169376158732679e-5,0.011540027459657978,-0.008414309769648284,0.14399295270896992,0.0006901674920522405,0.8125063696226767,0.8125217620989745,0.812535194722201,0.00040332422165428205,0.0013754961521885226
1.0319198171146362,1.0475427821680126,0.09436067712268387,1.0410664555735931,0.48428967468619416,0.8807680830226318,-0.6640125785141786,0.8688484581951416,0.9999635921601667,0.7318691360219213,0.3819545051032706,6.577277298536681,2.145409890903078,-0.0019221836585115045,0.0058189667002266215,-0.02596674069679798,-0.015989172614792987,-0.012811029048917252,-0.0011095748384491796,2.217968029150774,1.0476213372278085,-0.08737805812702126,1.0755068980222269e-5,0.011793634242814353,-0.007855475093585468,0.1396010428377943,0.0007050441040684841,0.8125067125543006,0.8125229315464971,0.812536295244652,0.0004136340330325232,0.0014104504979283847
1.0327593442237364,1.0475415106577546,0.09434171184385183,1.0410648399355666,0.4842945653469082,0.8807464674740385,-0.6640258140629514,0.8688375663676859,0.9999626614577743,0.7318605888870576,0.38193916669565753,6.577144663314003,2.1453928816703294,-0.0019267102832406604,0.0058317349749631535,-0.0255289978008726,-0.015543906398043974,-0.013136386605252704,-0.0011076297835630397,2.2179780339674595,1.0476149598436537,-0.08726267953180405,1.1353049591023075e-5,0.012039490089540843,-0.00734489350208106,0.13527690630295408,0.0007194418167409682,0.8125070641273501,0.8125241302872134,0.8125374030901942,0.00042391062469974907,0.0014452811133214615
1.0335988713328366,1.047540208377789,0.09432272963220496,1.0410632205726464,0.48429946600897045,0.8807252165226112,-0.6640386810879314,0.8688264016821733,0.9999617323924589,0.7318519335748179,0.38192395696504494,6.577011424561033,2.1453760946830336,-0.001931058017904066,0.005842803146315581,-0.02509814488167886,-0.01511118440537055,-0.013461056477987577,-0.0011056749620485997,2.217988241979761,1.0476089922510923,-0.08715090055232495,1.1962919374156314e-5,0.01227772629816265,-0.006878524822246633,0.1310268693490451,0.0007333688933402675,0.8125074243139166,0.8125253582171965,0.8125385182196677,0.00043415395066423326,0.0014799878769373082
1.0344383984419367,1.0475388784079087,0.09430372439322374,1.0410615976335773,0.4843043752712523,0.8807043244303904,-0.6640511899776351,0.8688149647173466,0.9999608049721082,0.7318431720745298,0.3819088766946969,6.576877632943469,2.145359501095575,-0.001935230271747746,0.005852233005688859,-0.0246740718399779,-0.014690667948727788,-0.013785035353739547,-0.0011037111016472146,2.217998646841798,1.047603399141048,-0.08704265595634039,1.2584286439612145e-5,0.01250846837647727,-0.006452164019992897,0.12685779051302365,0.000746833248813204,0.812507793086051,0.8125266152324108,0.8125396405976099,0.0004443639616218762,0.0015145706558693122
1.035277925551037,1.0475375230961426,0.094284691225924,1.0410599712643342,0.4843092917816906,0.8806837855498187,-0.6640633508442995,0.868803256054463,0.9999598792040736,0.731834306929697,0.38189392332372346,6.576743309048964,2.145343091542741,-0.0019392302480810291,0.00586008008773202,-0.02425667312565729,-0.014282036507954253,-0.014108320509907844,-0.0011017387643023574,2.218009242328661,1.047598148239084,-0.08693787630995235,1.3216766478462075e-5,0.012731875402103295,-0.006062695717400048,0.12277312491620307,0.000759844811354403,0.812508170415773,0.812527901228743,0.8125407701970282,0.00045454062983061835,0.0015490293913597943
